,name,date,time code,loc,wea,datetimelabel
0,black kite,20240523,0,B7,cloudy,20240523_0
1,common tailorbird,20240523,0,B7,cloudy,20240523_0
2,white cheeked barbet,20240523,0,B7,cloudy,20240523_0
3,common myna,20240523,0,B7,cloudy,20240523_0
4,jungle myna,20240523,0,B7,cloudy,20240523_0
5,greater coucal,20240523,0,B7,cloudy,20240523_0
6,large billed crow,20240523,1,B7,cloudy,20240523_1
7,white cheeked barbet,20240523,1,B7,cloudy,20240523_1
8,common myna,20240523,1,B7,cloudy,20240523_1
9,black kite,20240523,1,B7,cloudy,20240523_1
10,asian koel,20240523,1,B7,cloudy,20240523_1
11,pale billed flowerpecker,20240523,2,B7,cloudy,20240523_2
12,large billed crow,20240523,2,B7,cloudy,20240523_2
13,jungle myna,20240523,2,B7,cloudy,20240523_2
14,common myna,20240523,2,B7,cloudy,20240523_2
15,white cheeked barbet,20240523,2,B7,cloudy,20240523_2
16,oriental magpie robin,20240523,2,B7,cloudy,20240523_2
17,tickells blue flycatcher,20240523,2,B7,cloudy,20240523_2
18,oriental magpie robin,20240523,3,B7,cloudy,20240523_3
19,asian koel,20240523,3,B7,cloudy,20240523_3
20,pale billed flowerpecker,20240523,3,B7,cloudy,20240523_3
21,common myna,20240523,3,B7,cloudy,20240523_3
22,tickells blue flycatcher,20240523,3,B7,cloudy,20240523_3
23,large billed crow,20240523,3,B7,cloudy,20240523_3
24,white cheeked barbet,20240523,3,B7,cloudy,20240523_3
25,asian koel,20240523,4,B7,cloudy,20240523_4
26,large billed crow,20240523,4,B7,cloudy,20240523_4
27,rose ringed parakeet,20240523,4,B7,cloudy,20240523_4
28,oriental magpie robin,20240523,4,B7,cloudy,20240523_4
29,white cheeked barbet,20240523,5,B7,cloudy,20240523_5
30,large billed crow,20240523,5,B7,cloudy,20240523_5
31,black kite,20240523,5,B7,cloudy,20240523_5
32,common myna,20240523,5,B7,cloudy,20240523_5
33,common myna,20240523,6,B7,cloudy,20240523_6
34,greater coucal,20240523,6,B7,cloudy,20240523_6
35,jungle myna,20240523,6,B7,cloudy,20240523_6
36,common tailorbird,20240523,6,B7,cloudy,20240523_6
37,tickells blue flycatcher,20240523,7,B7,cloudy,20240523_7
38,black kite,20240523,8,B7,cloudy,20240523_8
39,common myna,20240523,8,B7,cloudy,20240523_8
40,red whiskered bulbul,20240523,8,B7,cloudy,20240523_8
41,oriental magpie robin,20240523,8,B7,cloudy,20240523_8
42,asian koel,20240523,9,B7,cloudy,20240523_9
43,white cheeked barbet,20240523,9,B7,cloudy,20240523_9
44,common myna,20240523,9,B7,cloudy,20240523_9
45,common tailorbird,20240523,9,B7,cloudy,20240523_9
46,black kite,20240523,10,B7,cloudy,20240523_10
47,cinerous tit,20240523,10,B7,cloudy,20240523_10
48,white cheeked barbet,20240523,10,B7,cloudy,20240523_10
49,common myna,20240523,10,B7,cloudy,20240523_10
50,jungle myna,20240523,10,B7,cloudy,20240523_10
51,oriental magpie robin,20240523,11,B7,cloudy,20240523_11
52,common myna,20240523,11,B7,cloudy,20240523_11
53,jungle myna,20240523,11,B7,cloudy,20240523_11
54,common myna,20240523,12,B7,cloudy,20240523_12
55,black kite,20240523,12,B7,cloudy,20240523_12
56,pale billed flowerpecker,20240523,12,B7,cloudy,20240523_12
57,black kite,20240523,13,B7,cloudy,20240523_13
58,common tailorbird,20240523,13,B7,cloudy,20240523_13
59,asian koel,20240523,13,B7,cloudy,20240523_13
60,white cheeked barbet,20240523,13,B7,cloudy,20240523_13
61,common myna,20240523,13,B7,cloudy,20240523_13
62,purple rumped sunbird,20240523,14,B7,cloudy,20240523_14
63,white cheeked barbet,20240523,14,B7,cloudy,20240523_14
64,asian koel,20240523,14,B7,cloudy,20240523_14
65,black kite,20240523,14,B7,cloudy,20240523_14
66,rose ringed parakeet,20240523,14,B7,cloudy,20240523_14
67,common myna,20240523,15,B7,cloudy,20240523_15
68,white cheeked barbet,20240523,15,B7,cloudy,20240523_15
69,oriental magpie robin,20240523,20,B7,cloudy,20240523_20
70,purple rumped sunbird,20240523,20,B7,cloudy,20240523_20
71,common myna,20240523,20,B7,cloudy,20240523_20
72,asian koel,20240523,20,B7,cloudy,20240523_20
73,white cheeked barbet,20240523,21,B7,cloudy,20240523_21
74,asian koel,20240523,21,B7,cloudy,20240523_21
75,large billed crow,20240523,21,B7,cloudy,20240523_21
76,spotted owlet,20240523,21,B7,cloudy,20240523_21
77,rose ringed parakeet,20240523,22,B7,cloudy,20240523_22
78,coppersmith barbet,20240523,22,B7,cloudy,20240523_22
79,asian koel,20240523,22,B7,cloudy,20240523_22
80,purple rumped sunbird,20240523,23,B7,cloudy,20240523_23
81,red whiskered bulbul,20240523,23,B7,cloudy,20240523_23
82,pale billed flowerpecker,20240523,23,B7,cloudy,20240523_23
83,jungle myna,20240523,23,B7,cloudy,20240523_23
84,red whiskered bulbul,20240523,24,B7,cloudy,20240523_24
85,purple rumped sunbird,20240523,24,B7,cloudy,20240523_24
86,asian koel,20240523,24,B7,cloudy,20240523_24
87,white cheeked barbet,20240523,24,B7,cloudy,20240523_24
88,rose ringed parakeet,20240523,25,B7,cloudy,20240523_25
89,asian koel,20240523,25,B7,cloudy,20240523_25
90,white cheeked barbet,20240523,25,B7,cloudy,20240523_25
91,common myna,20240523,25,B7,cloudy,20240523_25
92,red whiskered bulbul,20240523,25,B7,cloudy,20240523_25
93,greater coucal,20240523,26,B7,cloudy,20240523_26
94,asian koel,20240523,26,B7,cloudy,20240523_26
95,white cheeked barbet,20240523,26,B7,cloudy,20240523_26
96,black kite,20240523,26,B7,cloudy,20240523_26
97,common tailorbird,20240523,26,B7,cloudy,20240523_26
98,common myna,20240523,26,B7,cloudy,20240523_26
99,white cheeked barbet,20240523,27,B7,cloudy,20240523_27
100,common myna,20240523,27,B7,cloudy,20240523_27
101,asian koel,20240523,27,B7,cloudy,20240523_27
102,large billed crow,20240523,27,B7,cloudy,20240523_27
103,large billed crow,20240523,28,B7,cloudy,20240523_28
104,white cheeked barbet,20240523,28,B7,cloudy,20240523_28
105,purple rumped sunbird,20240523,28,B7,cloudy,20240523_28
106,asian koel,20240523,28,B7,cloudy,20240523_28
107,common myna,20240523,28,B7,cloudy,20240523_28
108,indian white eye,20240523,28,B7,cloudy,20240523_28
109,common tailorbird,20240523,29,B7,cloudy,20240523_29
110,common myna,20240523,29,B7,cloudy,20240523_29
111,white cheeked barbet,20240523,29,B7,cloudy,20240523_29
112,red whiskered bulbul,20240523,29,B7,cloudy,20240523_29
113,oriental magpie robin,20240523,29,B7,cloudy,20240523_29
114,asian koel,20240523,30,B7,cloudy,20240523_30
115,oriental magpie robin,20240523,30,B7,cloudy,20240523_30
116,common myna,20240523,30,B7,cloudy,20240523_30
117,red whiskered bulbul,20240523,30,B7,cloudy,20240523_30
118,white cheeked barbet,20240523,30,B7,cloudy,20240523_30
119,large billed crow,20240523,31,B7,cloudy,20240523_31
120,oriental magpie robin,20240523,31,B7,cloudy,20240523_31
121,pale billed flowerpecker,20240523,31,B7,cloudy,20240523_31
122,asian koel,20240523,31,B7,cloudy,20240523_31
123,common myna,20240523,31,B7,cloudy,20240523_31
124,jungle myna,20240523,31,B7,cloudy,20240523_31
125,white cheeked barbet,20240523,32,B7,cloudy,20240523_32
126,large billed crow,20240523,32,B7,cloudy,20240523_32
127,oriental magpie robin,20240523,32,B7,cloudy,20240523_32
128,greater coucal,20240523,32,B7,cloudy,20240523_32
129,red whiskered bulbul,20240523,32,B7,cloudy,20240523_32
130,black kite,20240523,33,B7,cloudy,20240523_33
131,greater coucal,20240523,33,B7,cloudy,20240523_33
132,red whiskered bulbul,20240523,33,B7,cloudy,20240523_33
133,asian koel,20240523,34,B7,cloudy,20240523_34
134,white cheeked barbet,20240523,34,B7,cloudy,20240523_34
135,common myna,20240523,34,B7,cloudy,20240523_34
136,common myna,20240523,35,B7,cloudy,20240523_35
137,cinerous tit,20240523,35,B7,cloudy,20240523_35
138,oriental magpie robin,20240523,35,B7,cloudy,20240523_35
139,jungle myna,20240523,35,B7,cloudy,20240523_35
140,greater coucal,20240523,35,B7,cloudy,20240523_35
141,black kite,20240523,35,B7,cloudy,20240523_35
142,oriental magpie robin,20240523,40,B7,cloudy,20240523_40
143,greater coucal,20240523,40,B7,cloudy,20240523_40
144,tickells blue flycatcher,20240523,40,B7,cloudy,20240523_40
145,white cheeked barbet,20240523,40,B7,cloudy,20240523_40
146,white cheeked barbet,20240523,41,B7,cloudy,20240523_41
147,spotted owlet,20240523,41,B7,cloudy,20240523_41
148,common myna,20240523,41,B7,cloudy,20240523_41
149,common tailorbird,20240523,41,B7,cloudy,20240523_41
150,jungle myna,20240523,42,B7,cloudy,20240523_42
151,black kite,20240523,42,B7,cloudy,20240523_42
152,asian koel,20240523,43,B7,cloudy,20240523_43
153,oriental magpie robin,20240523,43,B7,cloudy,20240523_43
154,black kite,20240523,43,B7,cloudy,20240523_43
155,white cheeked barbet,20240523,44,B7,cloudy,20240523_44
156,indian white eye,20240523,44,B7,cloudy,20240523_44
157,oriental magpie robin,20240523,44,B7,cloudy,20240523_44
158,asian koel,20240523,44,B7,cloudy,20240523_44
159,oriental magpie robin,20240523,45,B7,cloudy,20240523_45
160,white cheeked barbet,20240523,45,B7,cloudy,20240523_45
161,asian koel,20240523,45,B7,cloudy,20240523_45
162,common tailorbird,20240523,45,B7,cloudy,20240523_45
163,common myna,20240523,45,B7,cloudy,20240523_45
164,jungle myna,20240523,45,B7,cloudy,20240523_45
165,jungle myna,20240523,46,B7,cloudy,20240523_46
166,common myna,20240523,46,B7,cloudy,20240523_46
167,oriental magpie robin,20240523,46,B7,cloudy,20240523_46
168,greater coucal,20240523,46,B7,cloudy,20240523_46
169,common myna,20240523,47,B7,cloudy,20240523_47
170,large billed crow,20240523,47,B7,cloudy,20240523_47
171,oriental magpie robin,20240523,47,B7,cloudy,20240523_47
172,asian koel,20240523,47,B7,cloudy,20240523_47
173,oriental magpie robin,20240523,48,B7,cloudy,20240523_48
174,large billed crow,20240523,48,B7,cloudy,20240523_48
175,greater coucal,20240523,48,B7,cloudy,20240523_48
176,oriental magpie robin,20240523,49,B7,cloudy,20240523_49
177,large billed crow,20240523,49,B7,cloudy,20240523_49
178,oriental magpie robin,20240523,50,B7,cloudy,20240523_50
179,asian koel,20240523,50,B7,cloudy,20240523_50
180,common myna,20240523,50,B7,cloudy,20240523_50
181,indian white eye,20240523,51,B7,cloudy,20240523_51
182,asian koel,20240523,52,B7,cloudy,20240523_52
183,red whiskered bulbul,20240523,52,B7,cloudy,20240523_52
184,large billed crow,20240523,52,B7,cloudy,20240523_52
185,white cheeked barbet,20240523,52,B7,cloudy,20240523_52
186,asian koel,20240523,53,B7,cloudy,20240523_53
187,greater coucal,20240523,54,B7,cloudy,20240523_54
188,white cheeked barbet,20240523,54,B7,cloudy,20240523_54
189,large billed crow,20240523,54,B7,cloudy,20240523_54
190,jungle myna,20240523,54,B7,cloudy,20240523_54
191,pale billed flowerpecker,20240523,54,B7,cloudy,20240523_54
192,white cheeked barbet,20240523,55,B7,cloudy,20240523_55
193,pale billed flowerpecker,20240523,55,B7,cloudy,20240523_55
194,common tailorbird,20240523,55,B7,cloudy,20240523_55
195,large billed crow,20240523,55,B7,cloudy,20240523_55
196,large billed crow,20240522,0,Rocks ,sunny,20240522_0
197,red whiskered bulbul,20240522,0,Rocks ,sunny,20240522_0
198,white cheeked barbet,20240522,0,Rocks ,sunny,20240522_0
199,pale billed flowerpecker,20240522,0,Rocks ,sunny,20240522_0
200,purple rumped sunbird,20240522,1,Rocks ,sunny,20240522_1
201,oriental magpie robin,20240522,1,Rocks ,sunny,20240522_1
202,indian white eye,20240522,1,Rocks ,sunny,20240522_1
203,common tailorbird,20240522,2,Rocks ,sunny,20240522_2
204,oriental magpie robin,20240522,2,Rocks ,sunny,20240522_2
205,white cheeked barbet,20240522,2,Rocks ,sunny,20240522_2
206,indian white eye,20240522,2,Rocks ,sunny,20240522_2
207,white cheeked barbet,20240522,3,Rocks ,sunny,20240522_3
208,indian white eye,20240522,3,Rocks ,sunny,20240522_3
209,oriental magpie robin,20240522,3,Rocks ,sunny,20240522_3
210,red whiskered bulbul,20240522,3,Rocks ,sunny,20240522_3
211,ashy prinia,20240522,3,Rocks ,sunny,20240522_3
212,oriental magpie robin,20240522,4,Rocks ,sunny,20240522_4
213,purple rumped sunbird,20240522,4,Rocks ,sunny,20240522_4
214,common tailorbird,20240522,5,Rocks ,sunny,20240522_5
215,indian white eye,20240522,5,Rocks ,sunny,20240522_5
216,oriental magpie robin,20240522,5,Rocks ,sunny,20240522_5
217,white cheeked barbet,20240522,6,Rocks ,sunny,20240522_6
218,red whiskered bulbul,20240522,6,Rocks ,sunny,20240522_6
219,indian white eye,20240522,6,Rocks ,sunny,20240522_6
220,large billed crow,20240522,6,Rocks ,sunny,20240522_6
221,pale billed flowerpecker,20240522,7,Rocks ,sunny,20240522_7
222,red whiskered bulbul,20240522,7,Rocks ,sunny,20240522_7
223,indian white eye,20240522,7,Rocks ,sunny,20240522_7
224,oriental magpie robin,20240522,7,Rocks ,sunny,20240522_7
225,large billed crow,20240522,7,Rocks ,sunny,20240522_7
226,white cheeked barbet,20240522,7,Rocks ,sunny,20240522_7
227,white browed bulbul,20240522,8,Rocks ,sunny,20240522_8
228,red whiskered bulbul,20240522,8,Rocks ,sunny,20240522_8
229,common tailorbird,20240522,8,Rocks ,sunny,20240522_8
230,white cheeked barbet,20240522,8,Rocks ,sunny,20240522_8
231,white cheeked barbet,20240522,9,Rocks ,sunny,20240522_9
232,asian koel,20240522,9,Rocks ,sunny,20240522_9
233,white cheeked barbet,20240522,10,Rocks ,sunny,20240522_10
234,oriental magpie robin,20240522,10,Rocks ,sunny,20240522_10
235,common tailorbird,20240522,10,Rocks ,sunny,20240522_10
236,large billed crow,20240522,10,Rocks ,sunny,20240522_10
237,asian koel,20240522,10,Rocks ,sunny,20240522_10
238,rose ringed parakeet,20240522,11,Rocks ,sunny,20240522_11
239,purple rumped sunbird,20240522,11,Rocks ,sunny,20240522_11
240,asian koel,20240522,11,Rocks ,sunny,20240522_11
241,common tailorbird,20240522,11,Rocks ,sunny,20240522_11
242,white cheeked barbet,20240522,12,Rocks ,sunny,20240522_12
243,red whiskered bulbul,20240522,12,Rocks ,sunny,20240522_12
244,ashy prinia,20240522,12,Rocks ,sunny,20240522_12
245,coppersmith barbet,20240522,13,Rocks ,sunny,20240522_13
246,white cheeked barbet,20240522,13,Rocks ,sunny,20240522_13
247,red whiskered bulbul,20240522,13,Rocks ,sunny,20240522_13
248,spotted dove,20240522,14,Rocks ,sunny,20240522_14
249,coppersmith barbet,20240522,14,Rocks ,sunny,20240522_14
250,white cheeked barbet,20240522,14,Rocks ,sunny,20240522_14
251,large billed crow,20240522,14,Rocks ,sunny,20240522_14
252,ashy prinia,20240522,14,Rocks ,sunny,20240522_14
253,yellow billed babbler,20240522,15,Rocks ,sunny,20240522_15
254,spotted dove,20240522,15,Rocks ,sunny,20240522_15
255,ashy prinia,20240522,20,Rocks ,sunny,20240522_20
256,white cheeked barbet,20240522,20,Rocks ,sunny,20240522_20
257,common tailorbird,20240522,20,Rocks ,sunny,20240522_20
258,indian white eye,20240522,22,Rocks ,sunny,20240522_22
259,rose ringed parakeet,20240522,22,Rocks ,sunny,20240522_22
260,greater coucal,20240522,22,Rocks ,sunny,20240522_22
261,red whiskered bulbul,20240522,22,Rocks ,sunny,20240522_22
262,white cheeked barbet,20240522,22,Rocks ,sunny,20240522_22
263,asian koel,20240522,23,Rocks ,sunny,20240522_23
264,white cheeked barbet,20240522,23,Rocks ,sunny,20240522_23
265,ashy prinia,20240522,23,Rocks ,sunny,20240522_23
266,common tailorbird,20240522,23,Rocks ,sunny,20240522_23
267,coppersmith barbet,20240522,23,Rocks ,sunny,20240522_23
268,white cheeked barbet,20240522,24,Rocks ,sunny,20240522_24
269,red whiskered bulbul,20240522,24,Rocks ,sunny,20240522_24
270,red whiskered bulbul,20240522,25,Rocks ,sunny,20240522_25
271,asian koel,20240522,25,Rocks ,sunny,20240522_25
272,asian koel,20240522,26,Rocks ,sunny,20240522_26
273,spotted dove,20240522,26,Rocks ,sunny,20240522_26
274,white throated kingfisher,20240522,26,Rocks ,sunny,20240522_26
275,large billed crow,20240522,26,Rocks ,sunny,20240522_26
276,spotted dove,20240522,27,Rocks ,sunny,20240522_27
277,large billed crow,20240522,27,Rocks ,sunny,20240522_27
278,white cheeked barbet,20240522,27,Rocks ,sunny,20240522_27
279,ashy prinia,20240522,27,Rocks ,sunny,20240522_27
280,common tailorbird,20240522,27,Rocks ,sunny,20240522_27
281,indian white eye,20240522,27,Rocks ,sunny,20240522_27
282,large billed crow,20240522,27,Rocks ,sunny,20240522_27
283,white cheeked barbet,20240522,27,Rocks ,sunny,20240522_27
284,asian koel,20240522,27,Rocks ,sunny,20240522_27
285,coppersmith barbet,20240522,28,Rocks ,sunny,20240522_28
286,white browed bulbul,20240522,28,Rocks ,sunny,20240522_28
287,white cheeked barbet,20240522,28,Rocks ,sunny,20240522_28
288,common tailorbird,20240522,28,Rocks ,sunny,20240522_28
289,ashy prinia,20240522,29,Rocks ,sunny,20240522_29
290,white cheeked barbet,20240522,29,Rocks ,sunny,20240522_29
291,indian white eye,20240522,29,Rocks ,sunny,20240522_29
292,yellow billed babbler,20240522,29,Rocks ,sunny,20240522_29
293,asian koel,20240522,31,Rocks ,sunny,20240522_31
294,spotted dove,20240522,31,Rocks ,sunny,20240522_31
295,yellow billed babbler,20240522,31,Rocks ,sunny,20240522_31
296,white cheeked barbet,20240522,32,Rocks ,sunny,20240522_32
297,yellow billed babbler,20240522,32,Rocks ,sunny,20240522_32
298,common tailorbird,20240522,33,Rocks ,sunny,20240522_33
299,red whiskered bulbul,20240522,33,Rocks ,sunny,20240522_33
300,yellow billed babbler,20240522,33,Rocks ,sunny,20240522_33
301,white cheeked barbet,20240522,33,Rocks ,sunny,20240522_33
302,ashy prinia,20240522,33,Rocks ,sunny,20240522_33
303,coppersmith barbet,20240522,33,Rocks ,sunny,20240522_33
304,coppersmith barbet,20240522,34,Rocks ,sunny,20240522_34
305,yellow billed babbler,20240522,34,Rocks ,sunny,20240522_34
306,indian white eye,20240522,34,Rocks ,sunny,20240522_34
307,red whiskered bulbul,20240522,34,Rocks ,sunny,20240522_34
308,large billed crow,20240522,34,Rocks ,sunny,20240522_34
309,white cheeked barbet,20240522,34,Rocks ,sunny,20240522_34
310,red whiskered bulbul,20240522,35,Rocks ,sunny,20240522_35
311,yellow billed babbler,20240522,35,Rocks ,sunny,20240522_35
312,large billed crow,20240522,35,Rocks ,sunny,20240522_35
313,white cheeked barbet,20240522,35,Rocks ,sunny,20240522_35
314,ashy prinia,20240522,35,Rocks ,sunny,20240522_35
315,plum headed parakeet,20240522,35,Rocks ,sunny,20240522_35
316,asian koel,20240522,41,Rocks ,sunny,20240522_41
317,white cheeked barbet,20240522,43,Rocks ,sunny,20240522_43
318,white cheeked barbet,20240522,44,Rocks ,sunny,20240522_44
319,common tailorbird,20240522,44,Rocks ,sunny,20240522_44
320,white cheeked barbet,20240522,45,Rocks ,sunny,20240522_45
321,rose ringed parakeet,20240522,45,Rocks ,sunny,20240522_45
322,asian koel,20240522,47,Rocks ,sunny,20240522_47
323,white cheeked barbet,20240522,47,Rocks ,sunny,20240522_47
324,coppersmith barbet,20240522,47,Rocks ,sunny,20240522_47
325,yellow billed babbler,20240522,47,Rocks ,sunny,20240522_47
326,ashy prinia,20240522,47,Rocks ,sunny,20240522_47
327,asian koel,20240522,48,Rocks ,sunny,20240522_48
328,yellow billed babbler,20240522,48,Rocks ,sunny,20240522_48
329,white cheeked barbet,20240522,48,Rocks ,sunny,20240522_48
330,yellow billed babbler,20240522,52,Rocks ,sunny,20240522_52
331,white cheeked barbet,20240522,52,Rocks ,sunny,20240522_52
332,common tailorbird,20240522,52,Rocks ,sunny,20240522_52
333,asian koel,20240522,53,Rocks ,sunny,20240522_53
334,ashy prinia,20240522,54,Rocks ,sunny,20240522_54
335,white cheeked barbet,20240522,54,Rocks ,sunny,20240522_54
336,common tailorbird,20240522,54,Rocks ,sunny,20240522_54
337,large billed crow,20240522,54,Rocks ,sunny,20240522_54
338,asian koel,20240522,54,Rocks ,sunny,20240522_54
339,common tailorbird,20240522,55,Rocks ,sunny,20240522_55
340,ashy prinia,20240522,55,Rocks ,sunny,20240522_55
341,asian koel,20240522,55,Rocks ,sunny,20240522_55
342,white cheeked barbet,20240522,55,Rocks ,sunny,20240522_55
343,indian peafowl,20240510,0,Rocks,cloudy,20240510_0
344,red whiskered bulbul,20240510,0,Rocks,cloudy,20240510_0
345,purple sunbird,20240510,0,Rocks,cloudy,20240510_0
346,large billed crow,20240510,1,Rocks,cloudy,20240510_1
347,red whiskered bulbul,20240510,1,Rocks,cloudy,20240510_1
348,white throated kingfisher,20240510,1,Rocks,cloudy,20240510_1
349,white throated kingfisher,20240510,2,Rocks,cloudy,20240510_2
350,white cheeked barbet,20240510,2,Rocks,cloudy,20240510_2
351,large billed crow,20240510,2,Rocks,cloudy,20240510_2
352,indian peafowl,20240510,2,Rocks,cloudy,20240510_2
353,white throated kingfisher,20240510,3,Rocks,cloudy,20240510_3
354,red whiskered bulbul,20240510,3,Rocks,cloudy,20240510_3
355,large billed crow,20240510,3,Rocks,cloudy,20240510_3
356,white cheeked barbet,20240510,4,Rocks,cloudy,20240510_4
357,coppersmith barbet,20240510,4,Rocks,cloudy,20240510_4
358,spot breasted fantail,20240510,4,Rocks,cloudy,20240510_4
359,oriental magpie robin,20240510,4,Rocks,cloudy,20240510_4
360,indian peafowl,20240510,4,Rocks,cloudy,20240510_4
361,red whiskered bulbul,20240510,5,Rocks,cloudy,20240510_5
362,coppersmith barbet,20240510,5,Rocks,cloudy,20240510_5
363,asian koel,20240510,6,Rocks,cloudy,20240510_6
364,large billed crow,20240510,6,Rocks,cloudy,20240510_6
365,red whiskered bulbul,20240510,6,Rocks,cloudy,20240510_6
366,coppersmith barbet,20240510,6,Rocks,cloudy,20240510_6
367,coppersmith barbet,20240510,7,Rocks,cloudy,20240510_7
368,ashy prinia,20240510,7,Rocks,cloudy,20240510_7
369,red whiskered bulbul,20240510,7,Rocks,cloudy,20240510_7
370,large billed crow,20240510,7,Rocks,cloudy,20240510_7
371,white cheeked barbet,20240510,7,Rocks,cloudy,20240510_7
372,coppersmith barbet,20240510,8,Rocks,cloudy,20240510_8
373,ashy prinia,20240510,8,Rocks,cloudy,20240510_8
374,large billed crow,20240510,8,Rocks,cloudy,20240510_8
375,red whiskered bulbul,20240510,8,Rocks,cloudy,20240510_8
376,indian peafowl,20240510,8,Rocks,cloudy,20240510_8
377,ashy prinia,20240510,9,Rocks,cloudy,20240510_9
378,spot breasted fantail,20240510,10,Rocks,cloudy,20240510_10
379,asian koel,20240510,10,Rocks,cloudy,20240510_10
380,large billed crow,20240510,10,Rocks,cloudy,20240510_10
381,rose ringed parakeet,20240510,10,Rocks,cloudy,20240510_10
382,indian peafowl,20240510,10,Rocks,cloudy,20240510_10
383,ashy prinia,20240510,11,Rocks,cloudy,20240510_11
384,asian koel,20240510,11,Rocks,cloudy,20240510_11
385,black kite,20240510,11,Rocks,cloudy,20240510_11
386,white cheeked barbet,20240510,12,Rocks,cloudy,20240510_12
387,large billed crow,20240510,12,Rocks,cloudy,20240510_12
388,pale billed flowerpecker,20240510,12,Rocks,cloudy,20240510_12
389,indian peafowl,20240510,13,Rocks,cloudy,20240510_13
390,oriental magpie robin,20240510,13,Rocks,cloudy,20240510_13
391,ashy prinia,20240510,13,Rocks,cloudy,20240510_13
392,common tailorbird,20240510,13,Rocks,cloudy,20240510_13
393,asian koel,20240510,13,Rocks,cloudy,20240510_13
394,white browed bulbul,20240510,13,Rocks,cloudy,20240510_13
395,large billed crow,20240510,14,Rocks,cloudy,20240510_14
396,ashy prinia,20240510,14,Rocks,cloudy,20240510_14
397,red whiskered bulbul,20240510,14,Rocks,cloudy,20240510_14
398,coppersmith barbet,20240510,15,Rocks,cloudy,20240510_15
399,spot breasted fantail,20240510,15,Rocks,cloudy,20240510_15
400,red whiskered bulbul,20240510,15,Rocks,cloudy,20240510_15
401,large billed crow,20240510,15,Rocks,cloudy,20240510_15
402,large billed crow,20240510,20,Rocks,cloudy,20240510_20
403,white cheeked barbet,20240510,20,Rocks,cloudy,20240510_20
404,red whiskered bulbul,20240510,20,Rocks,cloudy,20240510_20
405,large billed crow,20240510,21,Rocks,cloudy,20240510_21
406,asian koel,20240510,21,Rocks,cloudy,20240510_21
407,asian koel,20240510,24,Rocks,cloudy,20240510_24
408,white throated kingfisher,20240510,25,Rocks,cloudy,20240510_25
409,cinerous tit,20240510,25,Rocks,cloudy,20240510_25
410,asian koel,20240510,27,Rocks,cloudy,20240510_27
411,large billed crow,20240510,27,Rocks,cloudy,20240510_27
412,oriental magpie robin,20240510,28,Rocks,cloudy,20240510_28
413,white cheeked barbet,20240510,29,Rocks,cloudy,20240510_29
414,oriental magpie robin,20240510,29,Rocks,cloudy,20240510_29
415,large billed crow,20240510,29,Rocks,cloudy,20240510_29
416,white throated kingfisher,20240510,29,Rocks,cloudy,20240510_29
417,oriental magpie robin,20240510,30,Rocks,cloudy,20240510_30
418,ashy prinia,20240510,31,Rocks,cloudy,20240510_31
419,white throated kingfisher,20240510,31,Rocks,cloudy,20240510_31
420,large billed crow,20240510,31,Rocks,cloudy,20240510_31
421,white cheeked barbet,20240510,31,Rocks,cloudy,20240510_31
422,common tailorbird,20240510,31,Rocks,cloudy,20240510_31
423,indian pitta,20240510,31,Rocks,cloudy,20240510_31
424,oriental magpie robin,20240510,32,Rocks,cloudy,20240510_32
425,asian koel,20240510,32,Rocks,cloudy,20240510_32
426,oriental magpie robin,20240510,33,Rocks,cloudy,20240510_33
427,large billed crow,20240510,33,Rocks,cloudy,20240510_33
428,spot breasted fantail,20240510,33,Rocks,cloudy,20240510_33
429,cinerous tit,20240510,33,Rocks,cloudy,20240510_33
430,white browed bulbul,20240510,33,Rocks,cloudy,20240510_33
431,indian blue robin,20240510,33,Rocks,cloudy,20240510_33
432,oriental magpie robin,20240510,34,Rocks,cloudy,20240510_34
433,ashy prinia,20240510,40,Rocks,cloudy,20240510_40
434,white throated kingfisher,20240510,40,Rocks,cloudy,20240510_40
435,ashy prinia,20240510,41,Rocks,cloudy,20240510_41
436,white cheeked barbet,20240510,41,Rocks,cloudy,20240510_41
437,white throated kingfisher,20240510,41,Rocks,cloudy,20240510_41
438,white browed bulbul,20240510,41,Rocks,cloudy,20240510_41
439,asian koel,20240510,41,Rocks,cloudy,20240510_41
440,common myna,20240510,41,Rocks,cloudy,20240510_41
441,jungle myna,20240510,41,Rocks,cloudy,20240510_41
442,oriental magpie robin,20240510,41,Rocks,cloudy,20240510_41
443,oriental magpie robin,20240510,42,Rocks,cloudy,20240510_42
444,ashy prinia,20240510,42,Rocks,cloudy,20240510_42
445,large billed crow,20240510,42,Rocks,cloudy,20240510_42
446,ashy prinia,20240510,43,Rocks,cloudy,20240510_43
447,white cheeked barbet,20240510,43,Rocks,cloudy,20240510_43
448,greater coucal,20240510,43,Rocks,cloudy,20240510_43
449,indian peafowl,20240510,43,Rocks,cloudy,20240510_43
450,oriental magpie robin,20240510,43,Rocks,cloudy,20240510_43
451,coppersmith barbet,20240510,44,Rocks,cloudy,20240510_44
452,white browed bulbul,20240510,44,Rocks,cloudy,20240510_44
453,large billed crow,20240510,44,Rocks,cloudy,20240510_44
454,ashy prinia,20240510,44,Rocks,cloudy,20240510_44
455,oriental magpie robin,20240510,44,Rocks,cloudy,20240510_44
456,oriental magpie robin,20240510,45,Rocks,cloudy,20240510_45
