,name,date,time code,loc,wea,datetimelabel
1972,black kite,20230425,5,Jubilee,cloudy,20230425_5
1973,large billed crow,20230425,5,Jubilee,cloudy,20230425_5
1974,large billed crow,20230425,6,Jubilee,cloudy,20230425_6
1975,black kite,20230425,6,Jubilee,cloudy,20230425_6
1976,oriental magpie robin,20230425,7,Jubilee,cloudy,20230425_7
1977,large billed crow,20230425,9,Jubilee,cloudy,20230425_9
1978,black kite,20230425,9,Jubilee,cloudy,20230425_9
1979,black kite,20230425,10,Jubilee,cloudy,20230425_10
1980,large billed crow,20230425,10,Jubilee,cloudy,20230425_10
1981,rose ringed parakeet,20230425,10,Jubilee,cloudy,20230425_10
1982,black kite,20230425,12,Jubilee,cloudy,20230425_12
1983,greater coucal,20230425,12,Jubilee,cloudy,20230425_12
1984,greater coucal,20230425,13,Jubilee,cloudy,20230425_13
1985,large billed crow,20230425,13,Jubilee,cloudy,20230425_13
1986,large billed crow,20230425,15,Jubilee,cloudy,20230425_15
1987,black kite,20230425,15,Jubilee,cloudy,20230425_15
1988,black kite,20230425,20,Jubilee,cloudy,20230425_20
1989,black kite,20230425,22,Jubilee,cloudy,20230425_22
1990,large billed crow,20230425,23,Jubilee,cloudy,20230425_23
1991,black kite,20230425,24,Jubilee,cloudy,20230425_24
1992,large billed crow,20230425,24,Jubilee,cloudy,20230425_24
1993,large billed crow,20230425,25,Jubilee,cloudy,20230425_25
1994,black kite,20230425,25,Jubilee,cloudy,20230425_25
1995,large billed crow,20230425,26,Jubilee,cloudy,20230425_26
1996,large billed crow,20230425,27,Jubilee,cloudy,20230425_27
1997,black kite,20230425,27,Jubilee,cloudy,20230425_27
1998,large billed crow,20230425,28,Jubilee,cloudy,20230425_28
1999,black kite,20230425,28,Jubilee,cloudy,20230425_28
2000,large billed crow,20230425,29,Jubilee,cloudy,20230425_29
2001,black kite,20230425,29,Jubilee,cloudy,20230425_29
2002,large billed crow,20230425,30,Jubilee,cloudy,20230425_30
2003,black kite,20230425,30,Jubilee,cloudy,20230425_30
2004,large billed crow,20230425,31,Jubilee,cloudy,20230425_31
2005,black kite,20230425,31,Jubilee,cloudy,20230425_31
2006,large billed crow,20230425,32,Jubilee,cloudy,20230425_32
2007,large billed crow,20230425,33,Jubilee,cloudy,20230425_33
2008,black kite,20230425,33,Jubilee,cloudy,20230425_33
2009,large billed crow,20230425,34,Jubilee,cloudy,20230425_34
2010,black kite,20230425,34,Jubilee,cloudy,20230425_34
2011,black kite,20230425,35,Jubilee,cloudy,20230425_35
2012,large billed crow,20230425,35,Jubilee,cloudy,20230425_35
2013,large billed crow,20230425,40,Jubilee,cloudy,20230425_40
2014,black kite,20230425,40,Jubilee,cloudy,20230425_40
2015,large billed crow,20230425,41,Jubilee,cloudy,20230425_41
2016,black kite,20230425,41,Jubilee,cloudy,20230425_41
2017,black kite,20230425,43,Jubilee,cloudy,20230425_43
2018,large billed crow,20230425,43,Jubilee,cloudy,20230425_43
2019,large billed crow,20230425,44,Jubilee,cloudy,20230425_44
2020,black kite,20230425,44,Jubilee,cloudy,20230425_44
2021,large billed crow,20230425,45,Jubilee,cloudy,20230425_45
2022,large billed crow,20230425,46,Jubilee,cloudy,20230425_46
2023,black kite,20230425,46,Jubilee,cloudy,20230425_46
2024,large billed crow,20230425,47,Jubilee,cloudy,20230425_47
2025,large billed crow,20230425,48,Jubilee,cloudy,20230425_48
2026,black kite,20230425,49,Jubilee,cloudy,20230425_49
2027,large billed crow,20230425,49,Jubilee,cloudy,20230425_49
2028,large billed crow,20230425,50,Jubilee,cloudy,20230425_50
2029,black kite,20230425,50,Jubilee,cloudy,20230425_50
2030,large billed crow,20230425,51,Jubilee,cloudy,20230425_51
2031,large billed crow,20230425,52,Jubilee,cloudy,20230425_52
2032,large billed crow,20230425,53,Jubilee,cloudy,20230425_53
2033,black kite,20230425,54,Jubilee,cloudy,20230425_54
2034,large billed crow,20230425,54,Jubilee,cloudy,20230425_54
2035,large billed crow,20230425,55,Jubilee,cloudy,20230425_55
2036,black kite,20230425,55,Jubilee,cloudy,20230425_55
2037,black kite,20230425,0,Jubilee,cloudy,20230425_0
2038,black kite,20230425,2,Jubilee,cloudy,20230425_2
2039,black kite,20230425,5,Jubilee,cloudy,20230425_5
2040,black kite,20230425,6,Jubilee,cloudy,20230425_6
2041,oriental magpie robin,20230425,7,Jubilee,cloudy,20230425_7
2042,black kite,20230425,9,Jubilee,cloudy,20230425_9
2043,black kite,20230425,10,Jubilee,cloudy,20230425_10
2044,large billed crow,20230425,10,Jubilee,cloudy,20230425_10
2045,black kite,20230425,12,Jubilee,cloudy,20230425_12
2046,greater coucal,20230425,12,Jubilee,cloudy,20230425_12
2047,greater coucal,20230425,13,Jubilee,cloudy,20230425_13
2048,large billed crow,20230425,13,Jubilee,cloudy,20230425_13
2049,large billed crow,20230425,15,Jubilee,cloudy,20230425_15
2050,black kite,20230425,15,Jubilee,cloudy,20230425_15
2051,black kite,20230425,20,Jubilee,cloudy,20230425_20
2052,black kite,20230425,22,Jubilee,cloudy,20230425_22
2053,large billed crow,20230425,23,Jubilee,cloudy,20230425_23
2054,black kite,20230425,24,Jubilee,cloudy,20230425_24
2055,large billed crow,20230425,24,Jubilee,cloudy,20230425_24
2056,black kite,20230425,25,Jubilee,cloudy,20230425_25
2057,black kite,20230425,27,Jubilee,cloudy,20230425_27
2058,black kite,20230425,28,Jubilee,cloudy,20230425_28
2059,black kite,20230425,29,Jubilee,cloudy,20230425_29
2060,black kite,20230425,30,Jubilee,cloudy,20230425_30
2061,black kite,20230425,31,Jubilee,cloudy,20230425_31
2062,large billed crow,20230425,32,Jubilee,cloudy,20230425_32
2063,black kite,20230425,33,Jubilee,cloudy,20230425_33
2064,large billed crow,20230425,34,Jubilee,cloudy,20230425_34
2065,black kite,20230425,34,Jubilee,cloudy,20230425_34
2066,black kite,20230425,35,Jubilee,cloudy,20230425_35
2067,large billed crow,20230425,40,Jubilee,cloudy,20230425_40
2068,black kite,20230425,40,Jubilee,cloudy,20230425_40
2069,large billed crow,20230425,41,Jubilee,cloudy,20230425_41
2070,black kite,20230425,41,Jubilee,cloudy,20230425_41
2071,black kite,20230425,43,Jubilee,cloudy,20230425_43
2072,large billed crow,20230425,43,Jubilee,cloudy,20230425_43
2073,large billed crow,20230425,44,Jubilee,cloudy,20230425_44
2074,black kite,20230425,44,Jubilee,cloudy,20230425_44
2075,large billed crow,20230425,46,Jubilee,cloudy,20230425_46
2076,black kite,20230425,46,Jubilee,cloudy,20230425_46
2077,black kite,20230425,49,Jubilee,cloudy,20230425_49
2078,large billed crow,20230425,49,Jubilee,cloudy,20230425_49
2079,large billed crow,20230425,50,Jubilee,cloudy,20230425_50
2080,black kite,20230425,50,Jubilee,cloudy,20230425_50
2081,black kite,20230425,54,Jubilee,cloudy,20230425_54
2082,large billed crow,20230425,55,Jubilee,cloudy,20230425_55
2083,black kite,20230425,55,Jubilee,cloudy,20230425_55
2084,indian blue robin,20230413,0,Rocks,sunny,20230413_0
2085,blythes reed warbler,20230413,0,Rocks,sunny,20230413_0
2086,spotted dove,20230413,0,Rocks,sunny,20230413_0
2087,spotted dove,20230413,1,Rocks,sunny,20230413_1
2088,spotted dove,20230413,2,Rocks,sunny,20230413_2
2089,ashy prinia,20230413,3,Rocks,sunny,20230413_3
2090,spotted dove,20230413,3,Rocks,sunny,20230413_3
2091,large billed crow,20230413,3,Rocks,sunny,20230413_3
2092,blythes reed warbler,20230413,5,Rocks,sunny,20230413_5
2093,large billed crow,20230413,6,Rocks,sunny,20230413_6
2094,rose ringed parakeet,20230413,6,Rocks,sunny,20230413_6
2095,large billed crow,20230413,7,Rocks,sunny,20230413_7
2096,ashy prinia,20230413,7,Rocks,sunny,20230413_7
2097,blythes reed warbler,20230413,7,Rocks,sunny,20230413_7
2098,purple rumped sunbird,20230413,7,Rocks,sunny,20230413_7
2099,indian blue robin,20230413,7,Rocks,sunny,20230413_7
2100,large billed crow,20230413,8,Rocks,sunny,20230413_8
2101,white browed bulbul,20230413,11,Rocks,sunny,20230413_11
2102,lottens sunbird,20230413,11,Rocks,sunny,20230413_11
2103,large billed crow,20230413,11,Rocks,sunny,20230413_11
2104,black kite,20230413,12,Rocks,sunny,20230413_12
2105,black kite,20230413,13,Rocks,sunny,20230413_13
2106,rose ringed parakeet,20230413,13,Rocks,sunny,20230413_13
2107,large billed crow,20230413,13,Rocks,sunny,20230413_13
2108,purple rumped sunbird,20230413,17,Rocks,sunny,20230413_17
2109,spotted dove,20230413,17,Rocks,sunny,20230413_17
2110,rose ringed parakeet,20230413,18,Rocks,sunny,20230413_18
2111,large billed crow,20230413,19,Rocks,sunny,20230413_19
2112,purple rumped sunbird,20230413,20,Rocks,sunny,20230413_20
2113,purple rumped sunbird,20230413,22,Rocks,sunny,20230413_22
2114,ashy prinia,20230413,23,Rocks,sunny,20230413_23
2115,booted warbler,20230413,27,Rocks,sunny,20230413_27
2116,rose ringed parakeet,20230413,29,Rocks,sunny,20230413_29
2117,pale billed flowerpecker,20230413,29,Rocks,sunny,20230413_29
2118,large billed crow,20230413,30,Rocks,sunny,20230413_30
2119,purple rumped sunbird,20230413,30,Rocks,sunny,20230413_30
2120,indian white eye,20230413,31,Rocks,sunny,20230413_31
2121,booted warbler,20230413,32,Rocks,sunny,20230413_32
2122,purple rumped sunbird,20230413,32,Rocks,sunny,20230413_32
2123,spotted dove,20230413,34,Rocks,sunny,20230413_34
2124,booted warbler,20230413,35,Rocks,sunny,20230413_35
2125,red whiskered bulbul,20230413,40,Rocks,sunny,20230413_40
2126,booted warbler,20230413,40,Rocks,sunny,20230413_40
2127,purple rumped sunbird,20230413,40,Rocks,sunny,20230413_40
2128,rose ringed parakeet,20230413,40,Rocks,sunny,20230413_40
2129,red whiskered bulbul,20230413,41,Rocks,sunny,20230413_41
2130,purple rumped sunbird,20230413,41,Rocks,sunny,20230413_41
2131,red whiskered bulbul,20230413,42,Rocks,sunny,20230413_42
2132,pale billed flowerpecker,20230413,42,Rocks,sunny,20230413_42
2133,pale billed flowerpecker,20230413,43,Rocks,sunny,20230413_43
2134,red whiskered bulbul,20230413,43,Rocks,sunny,20230413_43
2135,purple rumped sunbird,20230413,43,Rocks,sunny,20230413_43
2136,red whiskered bulbul,20230413,44,Rocks,sunny,20230413_44
2137,red whiskered bulbul,20230413,45,Rocks,sunny,20230413_45
2138,purple rumped sunbird,20230413,45,Rocks,sunny,20230413_45
2139,pale billed flowerpecker,20230413,46,Rocks,sunny,20230413_46
2140,red whiskered bulbul,20230413,46,Rocks,sunny,20230413_46
2141,red whiskered bulbul,20230413,48,Rocks,sunny,20230413_48
2142,indian white eye,20230413,48,Rocks,sunny,20230413_48
2143,pale billed flowerpecker,20230413,48,Rocks,sunny,20230413_48
2144,indian blue robin,20230413,49,Rocks,sunny,20230413_49
2145,red whiskered bulbul,20230413,49,Rocks,sunny,20230413_49
2146,red whiskered bulbul,20230413,50,Rocks,sunny,20230413_50
2147,red whiskered bulbul,20230413,51,Rocks,sunny,20230413_51
2148,oriental magpie robin,20230413,51,Rocks,sunny,20230413_51
2149,large billed crow,20230413,51,Rocks,sunny,20230413_51
2150,red whiskered bulbul,20230413,52,Rocks,sunny,20230413_52
2151,red whiskered bulbul,20230413,53,Rocks,sunny,20230413_53
2152,purple rumped sunbird,20230413,53,Rocks,sunny,20230413_53
2153,red whiskered bulbul,20230413,54,Rocks,sunny,20230413_54
2154,red whiskered bulbul,20230413,55,Rocks,sunny,20230413_55
2155,blythes reed warbler,20230413,55,Rocks,sunny,20230413_55
2156,indian blue robin,20230413,0,Rocks,sunny,20230413_0
2157,spotted dove,20230413,0,Rocks,sunny,20230413_0
2158,spotted dove,20230413,1,Rocks,sunny,20230413_1
2159,ashy prinia,20230413,3,Rocks,sunny,20230413_3
2160,large billed crow,20230413,3,Rocks,sunny,20230413_3
2161,large billed crow,20230413,6,Rocks,sunny,20230413_6
2162,lottens sunbird,20230413,11,Rocks,sunny,20230413_11
2163,black kite,20230413,12,Rocks,sunny,20230413_12
2164,black kite,20230413,13,Rocks,sunny,20230413_13
2165,spotted dove,20230413,17,Rocks,sunny,20230413_17
2166,purple rumped sunbird,20230413,22,Rocks,sunny,20230413_22
2167,booted warbler,20230413,32,Rocks,sunny,20230413_32
2168,spotted dove,20230413,34,Rocks,sunny,20230413_34
2169,oriental magpie robin,20230413,51,Rocks,sunny,20230413_51
2170,large billed crow,20230413,51,Rocks,sunny,20230413_51
2171,blythes reed warbler,20230413,55,Rocks,sunny,20230413_55
2172,large billed crow,20230412,9,B7,sunny,20230412_9
2173,black kite,20230412,11,B7,sunny,20230412_11
2174,oriental magpie robin,20230412,16,B7,sunny,20230412_16
2175,white cheeked barbet,20230412,18,B7,sunny,20230412_18
2176,rose ringed parakeet,20230412,24,B7,sunny,20230412_24
2177,white cheeked barbet,20230412,33,B7,sunny,20230412_33
2178,black kite,20230412,35,B7,sunny,20230412_35
2179,common tailorbird,20230412,44,B7,sunny,20230412_44
2180,black kite,20230412,11,B7,sunny,20230412_11
2181,white cheeked barbet,20230412,18,B7,sunny,20230412_18
2182,large billed crow,20230411,4,Jubilee,sunny,20230411_4
2183,large billed crow,20230411,7,Jubilee,sunny,20230411_7
2184,black kite,20230411,13,Jubilee,sunny,20230411_13
2185,black kite,20230411,14,Jubilee,sunny,20230411_14
2186,large billed crow,20230411,14,Jubilee,sunny,20230411_14
2187,black kite,20230411,15,Jubilee,sunny,20230411_15
2188,large billed crow,20230411,20,Jubilee,sunny,20230411_20
2189,black kite,20230411,20,Jubilee,sunny,20230411_20
2190,black kite,20230411,21,Jubilee,sunny,20230411_21
2191,large billed crow,20230411,21,Jubilee,sunny,20230411_21
2192,black kite,20230411,22,Jubilee,sunny,20230411_22
2193,black kite,20230411,23,Jubilee,sunny,20230411_23
2194,large billed crow,20230411,23,Jubilee,sunny,20230411_23
2195,large billed crow,20230411,24,Jubilee,sunny,20230411_24
2196,black kite,20230411,24,Jubilee,sunny,20230411_24
2197,black kite,20230411,25,Jubilee,sunny,20230411_25
