,name,date,time code,loc,wea,datetimelabel
0,large billed crow,20240523,0,B7,cloudy,20240523_0
1,pale billed flowerpecker,20240523,4,B7,cloudy,20240523_4
2,rose ringed parakeet,20240523,5,B7,cloudy,20240523_5
3,large billed crow,20240523,6,B7,cloudy,20240523_6
4,large billed crow,20240523,7,B7,cloudy,20240523_7
5,asian koel,20240523,7,B7,cloudy,20240523_7
6,large billed crow,20240523,8,B7,cloudy,20240523_8
7,asian koel,20240523,9,B7,cloudy,20240523_9
8,large billed crow,20240523,9,B7,cloudy,20240523_9
9,large billed crow,20240523,10,B7,cloudy,20240523_10
10,rose ringed parakeet,20240523,10,B7,cloudy,20240523_10
11,large billed crow,20240523,11,B7,cloudy,20240523_11
12,large billed crow,20240523,12,B7,cloudy,20240523_12
13,large billed crow,20240523,14,B7,cloudy,20240523_14
14,large billed crow,20240523,15,B7,cloudy,20240523_15
15,large billed crow,20240523,20,B7,cloudy,20240523_20
16,pale billed flowerpecker,20240523,20,B7,cloudy,20240523_20
17,large billed crow,20240523,22,B7,cloudy,20240523_22
18,large billed crow,20240523,23,B7,cloudy,20240523_23
19,common myna,20240523,23,B7,cloudy,20240523_23
20,black kite,20240523,27,B7,cloudy,20240523_27
21,large billed crow,20240523,29,B7,cloudy,20240523_29
22,large billed crow,20240523,30,B7,cloudy,20240523_30
23,oriental magpie robin,20240523,33,B7,cloudy,20240523_33
24,large billed crow,20240523,33,B7,cloudy,20240523_33
25,oriental magpie robin,20240523,34,B7,cloudy,20240523_34
26,large billed crow,20240523,34,B7,cloudy,20240523_34
27,large billed crow,20240523,35,B7,cloudy,20240523_35
28,asian koel,20240523,35,B7,cloudy,20240523_35
29,large billed crow,20240523,40,B7,cloudy,20240523_40
30,large billed crow,20240523,41,B7,cloudy,20240523_41
31,large billed crow,20240523,42,B7,cloudy,20240523_42
32,large billed crow,20240523,43,B7,cloudy,20240523_43
33,tickells blue flycatcher,20240523,43,B7,cloudy,20240523_43
34,common tailorbird,20240523,43,B7,cloudy,20240523_43
35,common myna,20240523,43,B7,cloudy,20240523_43
36,tickells blue flycatcher,20240523,45,B7,cloudy,20240523_45
37,tickells blue flycatcher,20240523,48,B7,cloudy,20240523_48
38,tickells blue flycatcher,20240523,49,B7,cloudy,20240523_49
39,cinerous tit,20240523,50,B7,cloudy,20240523_50
40,cinerous tit,20240523,51,B7,cloudy,20240523_51
41,tickells blue flycatcher,20240523,51,B7,cloudy,20240523_51
42,tickells blue flycatcher,20240523,52,B7,cloudy,20240523_52
43,cinerous tit,20240523,53,B7,cloudy,20240523_53
44,cinerous tit,20240523,53,B7,cloudy,20240523_53
45,cinerous tit,20240523,54,B7,cloudy,20240523_54
46,tickells blue flycatcher,20240523,55,B7,cloudy,20240523_55
47,large billed crow,20240522,0,Rocks ,sunny,20240522_0
48,rose ringed parakeet,20240522,0,Rocks ,sunny,20240522_0
49,red whiskered bulbul,20240522,0,Rocks ,sunny,20240522_0
50,red whiskered bulbul,20240522,1,Rocks ,sunny,20240522_1
51,black kite,20240522,1,Rocks ,sunny,20240522_1
52,red whiskered bulbul,20240522,2,Rocks ,sunny,20240522_2
53,plum headed parakeet,20240522,2,Rocks ,sunny,20240522_2
54,large billed crow,20240522,3,Rocks ,sunny,20240522_3
55,purple rumped sunbird,20240522,3,Rocks ,sunny,20240522_3
56,black kite,20240522,4,Rocks ,sunny,20240522_4
57,rose ringed parakeet,20240522,4,Rocks ,sunny,20240522_4
58,red whiskered bulbul,20240522,4,Rocks ,sunny,20240522_4
59,large billed crow,20240522,4,Rocks ,sunny,20240522_4
60,red whiskered bulbul,20240522,5,Rocks ,sunny,20240522_5
61,pale billed flowerpecker,20240522,5,Rocks ,sunny,20240522_5
62,black kite,20240522,5,Rocks ,sunny,20240522_5
63,rose ringed parakeet,20240522,5,Rocks ,sunny,20240522_5
64,purple rumped sunbird,20240522,6,Rocks ,sunny,20240522_6
65,ashy prinia,20240522,6,Rocks ,sunny,20240522_6
66,purple rumped sunbird,20240522,7,Rocks ,sunny,20240522_7
67,ashy prinia,20240522,7,Rocks ,sunny,20240522_7
68,red whiskered bulbul,20240522,7,Rocks ,sunny,20240522_7
69,pale billed flowerpecker,20240522,8,Rocks ,sunny,20240522_8
70,ashy prinia,20240522,9,Rocks ,sunny,20240522_9
71,pale billed flowerpecker,20240522,9,Rocks ,sunny,20240522_9
72,rose ringed parakeet,20240522,9,Rocks ,sunny,20240522_9
73,rose ringed parakeet,20240522,10,Rocks ,sunny,20240522_10
74,ashy prinia,20240522,10,Rocks ,sunny,20240522_10
75,rose ringed parakeet,20240522,11,Rocks ,sunny,20240522_11
76,black kite,20240522,11,Rocks ,sunny,20240522_11
77,oriental magpie robin,20240522,11,Rocks ,sunny,20240522_11
78,rose ringed parakeet,20240522,12,Rocks ,sunny,20240522_12
79,oriental magpie robin,20240522,12,Rocks ,sunny,20240522_12
80,ashy prinia,20240522,13,Rocks ,sunny,20240522_13
81,rose ringed parakeet,20240522,14,Rocks ,sunny,20240522_14
82,oriental magpie robin,20240522,14,Rocks ,sunny,20240522_14
83,oriental magpie robin,20240522,15,Rocks ,sunny,20240522_15
84,red whiskered bulbul,20240522,15,Rocks ,sunny,20240522_15
85,coppersmith barbet,20240522,15,Rocks ,sunny,20240522_15
86,rose ringed parakeet,20240522,15,Rocks ,sunny,20240522_15
87,large billed crow,20240522,20,Rocks ,sunny,20240522_20
88,yellow billed babbler,20240522,20,Rocks ,sunny,20240522_20
89,red whiskered bulbul,20240522,20,Rocks ,sunny,20240522_20
90,yellow billed babbler,20240522,22,Rocks ,sunny,20240522_22
91,rose ringed parakeet,20240522,23,Rocks ,sunny,20240522_23
92,yellow billed babbler,20240522,23,Rocks ,sunny,20240522_23
93,rose ringed parakeet,20240522,24,Rocks ,sunny,20240522_24
94,large billed crow,20240522,24,Rocks ,sunny,20240522_24
95,red whiskered bulbul,20240522,25,Rocks ,sunny,20240522_25
96,large billed crow,20240522,25,Rocks ,sunny,20240522_25
97,yellow billed babbler,20240522,25,Rocks ,sunny,20240522_25
98,ashy prinia,20240522,25,Rocks ,sunny,20240522_25
99,white cheeked barbet,20240522,25,Rocks ,sunny,20240522_25
100,white cheeked barbet,20240522,26,Rocks ,sunny,20240522_26
101,ashy prinia,20240522,26,Rocks ,sunny,20240522_26
102,yellow billed babbler,20240522,26,Rocks ,sunny,20240522_26
103,yellow billed babbler,20240522,27,Rocks ,sunny,20240522_27
104,red whiskered bulbul,20240522,27,Rocks ,sunny,20240522_27
105,ashy prinia,20240522,27,Rocks ,sunny,20240522_27
106,pale billed flowerpecker,20240522,27,Rocks ,sunny,20240522_27
107,red whiskered bulbul,20240522,27,Rocks ,sunny,20240522_27
108,red whiskered bulbul,20240522,28,Rocks ,sunny,20240522_28
109,indian white eye,20240522,28,Rocks ,sunny,20240522_28
110,purple rumped sunbird,20240522,29,Rocks ,sunny,20240522_29
111,red whiskered bulbul,20240522,29,Rocks ,sunny,20240522_29
112,large billed crow,20240522,29,Rocks ,sunny,20240522_29
113,black kite,20240522,29,Rocks ,sunny,20240522_29
114,red whiskered bulbul,20240522,31,Rocks ,sunny,20240522_31
115,large billed crow,20240522,31,Rocks ,sunny,20240522_31
116,rose ringed parakeet,20240522,31,Rocks ,sunny,20240522_31
117,red whiskered bulbul,20240522,32,Rocks ,sunny,20240522_32
118,large billed crow,20240522,32,Rocks ,sunny,20240522_32
119,oriental magpie robin,20240522,32,Rocks ,sunny,20240522_32
120,pale billed flowerpecker,20240522,32,Rocks ,sunny,20240522_32
121,ashy prinia,20240522,33,Rocks ,sunny,20240522_33
122,oriental magpie robin,20240522,33,Rocks ,sunny,20240522_33
123,yellow billed babbler,20240522,41,Rocks ,sunny,20240522_41
124,red whiskered bulbul,20240522,41,Rocks ,sunny,20240522_41
125,oriental magpie robin,20240522,41,Rocks ,sunny,20240522_41
126,greater coucal,20240522,41,Rocks ,sunny,20240522_41
127,yellow billed babbler,20240522,43,Rocks ,sunny,20240522_43
128,white browed bulbul,20240522,43,Rocks ,sunny,20240522_43
129,ashy prinia,20240522,43,Rocks ,sunny,20240522_43
130,yellow billed babbler,20240522,44,Rocks ,sunny,20240522_44
131,red whiskered bulbul,20240522,44,Rocks ,sunny,20240522_44
132,yellow billed babbler,20240522,45,Rocks ,sunny,20240522_45
133,red whiskered bulbul,20240522,45,Rocks ,sunny,20240522_45
134,yellow billed babbler,20240522,46,Rocks ,sunny,20240522_46
135,oriental magpie robin,20240522,46,Rocks ,sunny,20240522_46
136,red whiskered bulbul,20240522,46,Rocks ,sunny,20240522_46
137,white browed bulbul,20240522,46,Rocks ,sunny,20240522_46
138,oriental magpie robin,20240522,47,Rocks ,sunny,20240522_47
139,red whiskered bulbul,20240522,47,Rocks ,sunny,20240522_47
140,red whiskered bulbul,20240522,48,Rocks ,sunny,20240522_48
141,ashy prinia,20240522,48,Rocks ,sunny,20240522_48
142,red whiskered bulbul,20240522,49,Rocks ,sunny,20240522_49
143,yellow billed babbler,20240522,49,Rocks ,sunny,20240522_49
144,oriental magpie robin,20240522,51,Rocks ,sunny,20240522_51
145,red whiskered bulbul,20240522,52,Rocks ,sunny,20240522_52
146,oriental magpie robin,20240522,52,Rocks ,sunny,20240522_52
147,ashy prinia,20240522,52,Rocks ,sunny,20240522_52
148,red whiskered bulbul,20240522,53,Rocks ,sunny,20240522_53
149,oriental magpie robin,20240522,53,Rocks ,sunny,20240522_53
150,ashy prinia,20240522,53,Rocks ,sunny,20240522_53
151,yellow billed babbler,20240522,53,Rocks ,sunny,20240522_53
152,red whiskered bulbul,20240522,54,Rocks ,sunny,20240522_54
153,red whiskered bulbul,20240522,55,Rocks ,sunny,20240522_55
154,oriental magpie robin,20240522,55,Rocks ,sunny,20240522_55
155,ashy prinia,20240510,0,Rocks,cloudy,20240510_0
156,red whiskered bulbul,20240510,0,Rocks,cloudy,20240510_0
157,oriental magpie robin,20240510,0,Rocks,cloudy,20240510_0
158,ashy prinia,20240510,1,Rocks,cloudy,20240510_1
159,rose ringed parakeet,20240510,1,Rocks,cloudy,20240510_1
160,rose ringed parakeet,20240510,2,Rocks,cloudy,20240510_2
161,ashy prinia,20240510,2,Rocks,cloudy,20240510_2
162,ashy prinia,20240510,3,Rocks,cloudy,20240510_3
163,ashy prinia,20240510,4,Rocks,cloudy,20240510_4
164,ashy prinia,20240510,5,Rocks,cloudy,20240510_5
165,coppersmith barbet,20240510,5,Rocks,cloudy,20240510_5
166,pale billed flowerpecker,20240510,5,Rocks,cloudy,20240510_5
167,spot breasted fantail,20240510,6,Rocks,cloudy,20240510_6
168,ashy prinia,20240510,7,Rocks,cloudy,20240510_7
169,oriental magpie robin,20240510,8,Rocks,cloudy,20240510_8
170,oriental magpie robin,20240510,9,Rocks,cloudy,20240510_9
171,ashy prinia,20240510,9,Rocks,cloudy,20240510_9
172,purple sunbird,20240510,9,Rocks,cloudy,20240510_9
173,red whiskered bulbul,20240510,10,Rocks,cloudy,20240510_10
174,ashy prinia,20240510,10,Rocks,cloudy,20240510_10
175,ashy prinia,20240510,11,Rocks,cloudy,20240510_11
176,red whiskered bulbul,20240510,11,Rocks,cloudy,20240510_11
177,rose ringed parakeet,20240510,11,Rocks,cloudy,20240510_11
178,white cheeked barbet,20240510,11,Rocks,cloudy,20240510_11
179,ashy prinia,20240510,12,Rocks,cloudy,20240510_12
180,white cheeked barbet,20240510,12,Rocks,cloudy,20240510_12
181,spot breasted fantail,20240510,14,Rocks,cloudy,20240510_14
182,black kite,20240510,14,Rocks,cloudy,20240510_14
183,ashy prinia,20240510,15,Rocks,cloudy,20240510_15
184,red whiskered bulbul,20240510,15,Rocks,cloudy,20240510_15
185,rose ringed parakeet,20240510,15,Rocks,cloudy,20240510_15
186,large billed crow,20240510,15,Rocks,cloudy,20240510_15
187,ashy prinia,20240510,20,Rocks,cloudy,20240510_20
188,oriental magpie robin,20240510,20,Rocks,cloudy,20240510_20
189,red whiskered bulbul,20240510,20,Rocks,cloudy,20240510_20
190,spotted dove,20240510,20,Rocks,cloudy,20240510_20
191,rose ringed parakeet,20240510,21,Rocks,cloudy,20240510_21
192,ashy prinia,20240510,21,Rocks,cloudy,20240510_21
193,black kite,20240510,21,Rocks,cloudy,20240510_21
194,black kite,20240510,21,Rocks,cloudy,20240510_21
195,oriental magpie robin,20240510,21,Rocks,cloudy,20240510_21
196,red whiskered bulbul,20240510,21,Rocks,cloudy,20240510_21
197,white cheeked barbet,20240510,21,Rocks,cloudy,20240510_21
198,cinerous tit,20240510,24,Rocks,cloudy,20240510_24
199,red whiskered bulbul,20240510,24,Rocks,cloudy,20240510_24
200,red whiskered bulbul,20240510,25,Rocks,cloudy,20240510_25
201,large billed crow,20240510,25,Rocks,cloudy,20240510_25
202,oriental magpie robin,20240510,25,Rocks,cloudy,20240510_25
203,ashy prinia,20240510,25,Rocks,cloudy,20240510_25
204,spotted dove,20240510,25,Rocks,cloudy,20240510_25
205,lottens sunbird,20240510,25,Rocks,cloudy,20240510_25
206,indian paradise flycatcher,20240510,25,Rocks,cloudy,20240510_25
207,spotted dove,20240510,25,Rocks,cloudy,20240510_25
208,spotted dove,20240510,27,Rocks,cloudy,20240510_27
209,large billed crow,20240510,27,Rocks,cloudy,20240510_27
210,white cheeked barbet,20240510,27,Rocks,cloudy,20240510_27
211,cinerous tit,20240510,27,Rocks,cloudy,20240510_27
212,ashy prinia,20240510,29,Rocks,cloudy,20240510_29
213,white cheeked barbet,20240510,29,Rocks,cloudy,20240510_29
214,common myna,20240510,29,Rocks,cloudy,20240510_29
215,lottens sunbird,20240510,30,Rocks,cloudy,20240510_30
216,red whiskered bulbul,20240510,30,Rocks,cloudy,20240510_30
217,large billed crow,20240510,31,Rocks,cloudy,20240510_31
218,white cheeked barbet,20240510,31,Rocks,cloudy,20240510_31
219,large billed crow,20240510,32,Rocks,cloudy,20240510_32
220,spotted dove,20240510,32,Rocks,cloudy,20240510_32
221,white cheeked barbet,20240510,32,Rocks,cloudy,20240510_32
222,ashy prinia,20240510,32,Rocks,cloudy,20240510_32
223,spotted dove,20240510,33,Rocks,cloudy,20240510_33
224,red whiskered bulbul,20240510,33,Rocks,cloudy,20240510_33
225,white cheeked barbet,20240510,33,Rocks,cloudy,20240510_33
226,ashy prinia,20240510,34,Rocks,cloudy,20240510_34
227,oriental magpie robin,20240510,34,Rocks,cloudy,20240510_34
228,spotted dove,20240510,34,Rocks,cloudy,20240510_34
229,cinerous tit,20240510,35,Rocks,cloudy,20240510_35
230,oriental magpie robin,20240510,35,Rocks,cloudy,20240510_35
231,white cheeked barbet,20240510,35,Rocks,cloudy,20240510_35
232,lottens sunbird,20240510,35,Rocks,cloudy,20240510_35
233,rose ringed parakeet,20240510,35,Rocks,cloudy,20240510_35
234,red whiskered bulbul,20240510,35,Rocks,cloudy,20240510_35
235,red whiskered bulbul,20240510,40,Rocks,cloudy,20240510_40
236,spotted dove,20240510,40,Rocks,cloudy,20240510_40
237,spotted dove,20240510,41,Rocks,cloudy,20240510_41
238,indian white eye,20240510,42,Rocks,cloudy,20240510_42
239,black kite,20240510,42,Rocks,cloudy,20240510_42
240,spotted dove,20240510,43,Rocks,cloudy,20240510_43
241,large billed crow,20240510,44,Rocks,cloudy,20240510_44
242,lottens sunbird,20240510,46,Rocks,cloudy,20240510_46
243,jungle myna,20240510,48,Rocks,cloudy,20240510_48
244,ashy prinia,20240510,49,Rocks,cloudy,20240510_49
245,white throated kingfisher,20240510,49,Rocks,cloudy,20240510_49
246,spotted dove,20240510,49,Rocks,cloudy,20240510_49
247,lottens sunbird,20240510,51,Rocks,cloudy,20240510_51
248,white cheeked barbet,20240510,51,Rocks,cloudy,20240510_51
249,spotted dove,20240510,51,Rocks,cloudy,20240510_51
250,spotted dove,20240510,53,Rocks,cloudy,20240510_53
251,red whiskered bulbul,20240510,54,Rocks,cloudy,20240510_54
252,large billed crow,20240510,54,Rocks,cloudy,20240510_54
253,rose ringed parakeet,20240510,54,Rocks,cloudy,20240510_54
254,oriental magpie robin,20240510,54,Rocks,cloudy,20240510_54
255,red whiskered bulbul,20240510,55,Rocks,cloudy,20240510_55
256,large billed crow,20240510,55,Rocks,cloudy,20240510_55
257,common tailorbird,20240510,55,Rocks,cloudy,20240510_55
258,spotted dove,20240510,55,Rocks,cloudy,20240510_55
259,purple rumped sunbird,20240509,1,B7,sunny,20240509_1
260,large billed crow,20240509,3,B7,sunny,20240509_3
261,common myna,20240509,6,B7,sunny,20240509_6
262,jungle myna,20240509,7,B7,sunny,20240509_7
263,large billed crow,20240509,7,B7,sunny,20240509_7
264,greater coucal,20240509,9,B7,sunny,20240509_9
265,greater coucal,20240509,10,B7,sunny,20240509_10
266,common myna,20240509,10,B7,sunny,20240509_10
267,greenish warbler,20240509,11,B7,sunny,20240509_11
268,greenish warbler,20240509,12,B7,sunny,20240509_12
269,common myna,20240509,12,B7,sunny,20240509_12
270,greenish warbler,20240509,13,B7,sunny,20240509_13
271,common myna,20240509,13,B7,sunny,20240509_13
272,large billed crow,20240509,13,B7,sunny,20240509_13
273,common myna,20240509,14,B7,sunny,20240509_14
274,large billed crow,20240509,14,B7,sunny,20240509_14
275,greenish warbler,20240509,20,B7,sunny,20240509_20
276,greater coucal,20240509,20,B7,sunny,20240509_20
277,common myna,20240509,21,B7,sunny,20240509_21
278,large billed crow,20240509,22,B7,sunny,20240509_22
279,greater coucal,20240509,22,B7,sunny,20240509_22
280,greater coucal,20240509,24,B7,sunny,20240509_24
281,shikra,20240509,24,B7,sunny,20240509_24
282,large billed crow,20240509,25,B7,sunny,20240509_25
283,pale billed flowerpecker,20240509,25,B7,sunny,20240509_25
284,common myna,20240509,26,B7,sunny,20240509_26
285,greater coucal,20240509,26,B7,sunny,20240509_26
286,greater coucal,20240509,27,B7,sunny,20240509_27
287,rose ringed parakeet,20240509,27,B7,sunny,20240509_27
288,greater coucal,20240509,28,B7,sunny,20240509_28
289,greenish warbler,20240509,29,B7,sunny,20240509_29
290,common myna,20240509,30,B7,sunny,20240509_30
291,large billed crow,20240509,31,B7,sunny,20240509_31
292,large billed crow,20240509,32,B7,sunny,20240509_32
293,greater coucal,20240509,33,B7,sunny,20240509_33
294,common myna,20240509,33,B7,sunny,20240509_33
295,jungle myna,20240509,33,B7,sunny,20240509_33
296,common myna,20240509,34,B7,sunny,20240509_34
297,common myna,20240509,35,B7,sunny,20240509_35
298,rose ringed parakeet,20240509,35,B7,sunny,20240509_35
299,greenish warbler,20240509,40,B7,sunny,20240509_40
300,large billed crow,20240509,40,B7,sunny,20240509_40
301,large billed crow,20240509,41,B7,sunny,20240509_41
302,greenish warbler,20240509,42,B7,sunny,20240509_42
303,large billed crow,20240509,42,B7,sunny,20240509_42
304,oriental magpie robin,20240509,42,B7,sunny,20240509_42
305,large billed crow,20240509,43,B7,sunny,20240509_43
306,common myna,20240509,43,B7,sunny,20240509_43
307,asian koel,20240509,44,B7,sunny,20240509_44
308,greenish warbler,20240509,44,B7,sunny,20240509_44
309,common myna,20240509,44,B7,sunny,20240509_44
310,common myna,20240509,46,B7,sunny,20240509_46
311,greenish warbler,20240509,46,B7,sunny,20240509_46
312,oriental magpie robin,20240509,47,B7,sunny,20240509_47
313,oriental magpie robin,20240509,48,B7,sunny,20240509_48
314,oriental magpie robin,20240509,49,B7,sunny,20240509_49
315,large billed crow,20240509,49,B7,sunny,20240509_49
316,greenish warbler,20240509,49,B7,sunny,20240509_49
317,greenish warbler,20240509,50,B7,sunny,20240509_50
318,common myna,20240509,50,B7,sunny,20240509_50
319,oriental magpie robin,20240509,51,B7,sunny,20240509_51
320,large billed crow,20240509,51,B7,sunny,20240509_51
321,oriental magpie robin,20240509,52,B7,sunny,20240509_52
322,large billed crow,20240509,53,B7,sunny,20240509_53
323,large billed crow,20240509,54,B7,sunny,20240509_54
324,oriental magpie robin,20240509,54,B7,sunny,20240509_54
325,oriental magpie robin,20240509,55,B7,sunny,20240509_55
326,large billed crow,20240509,55,B7,sunny,20240509_55
327,slaty breasted crake,20240508,0,Jubilee,cloudy,20240508_0
328,large billed crow,20240508,7,Jubilee,cloudy,20240508_7
329,coppersmith barbet,20240508,8,Jubilee,cloudy,20240508_8
330,large billed crow,20240508,8,Jubilee,cloudy,20240508_8
331,pale billed flowerpecker,20240508,11,Jubilee,cloudy,20240508_11
332,large billed crow,20240508,15,Jubilee,cloudy,20240508_15
333,oriental magpie robin,20240508,15,Jubilee,cloudy,20240508_15
334,ashy prinia,20240508,24,Jubilee,cloudy,20240508_24
335,spot breasted fantail,20240508,24,Jubilee,cloudy,20240508_24
336,spot breasted fantail,20240508,25,Jubilee,cloudy,20240508_25
337,red whiskered bulbul,20240508,26,Jubilee,cloudy,20240508_26
338,ashy prinia,20240508,26,Jubilee,cloudy,20240508_26
339,spot breasted fantail,20240508,26,Jubilee,cloudy,20240508_26
340,spot breasted fantail,20240508,27,Jubilee,cloudy,20240508_27
341,red whiskered bulbul,20240508,27,Jubilee,cloudy,20240508_27
342,red whiskered bulbul,20240508,28,Jubilee,cloudy,20240508_28
343,red whiskered bulbul,20240508,29,Jubilee,cloudy,20240508_29
344,rose ringed parakeet,20240508,33,Jubilee,cloudy,20240508_33
345,large billed crow,20240508,42,Jubilee,cloudy,20240508_42
346,black kite,20240508,42,Jubilee,cloudy,20240508_42
347,large billed crow,20240508,43,Jubilee,cloudy,20240508_43
348,shikra,20240508,43,Jubilee,cloudy,20240508_43
349,shikra,20240508,44,Jubilee,cloudy,20240508_44
350,black kite,20240508,44,Jubilee,cloudy,20240508_44
351,large billed crow,20240508,44,Jubilee,cloudy,20240508_44
352,large billed crow,20240508,46,Jubilee,cloudy,20240508_46
353,black kite,20240508,46,Jubilee,cloudy,20240508_46
354,black kite,20240508,47,Jubilee,cloudy,20240508_47
355,shikra,20240508,47,Jubilee,cloudy,20240508_47
356,large billed crow,20240508,48,Jubilee,cloudy,20240508_48
357,large billed crow,20240508,49,Jubilee,cloudy,20240508_49
358,black kite,20240508,49,Jubilee,cloudy,20240508_49
359,shikra,20240508,49,Jubilee,cloudy,20240508_49
360,rose ringed parakeet,20240508,49,Jubilee,cloudy,20240508_49
361,rose ringed parakeet,20240508,50,Jubilee,cloudy,20240508_50
362,black kite,20240508,52,Jubilee,cloudy,20240508_52
363,white cheeked barbet,20240508,52,Jubilee,cloudy,20240508_52
364,black kite,20240508,54,Jubilee,cloudy,20240508_54
365,black kite,20240508,55,Jubilee,cloudy,20240508_55
366,oriental magpie robin,20240412,3,Jubilee,sunny,20240412_3
367,common myna,20240412,3,Jubilee,sunny,20240412_3
368,ashy prinia,20240412,3,Jubilee,sunny,20240412_3
369,rose ringed parakeet,20240412,3,Jubilee,sunny,20240412_3
370,coppersmith barbet,20240412,4,Jubilee,sunny,20240412_4
371,oriental magpie robin,20240412,4,Jubilee,sunny,20240412_4
372,white cheeked barbet,20240412,5,Jubilee,sunny,20240412_5
373,large billed crow,20240412,5,Jubilee,sunny,20240412_5
374,common tailorbird,20240412,8,Jubilee,sunny,20240412_8
375,ashy prinia,20240412,8,Jubilee,sunny,20240412_8
376,oriental magpie robin,20240412,10,Jubilee,sunny,20240412_10
377,white cheeked barbet,20240412,10,Jubilee,sunny,20240412_10
378,black kite,20240412,11,Jubilee,sunny,20240412_11
379,common tailorbird,20240412,12,Jubilee,sunny,20240412_12
380,ashy prinia,20240412,12,Jubilee,sunny,20240412_12
381,common tailorbird,20240412,13,Jubilee,sunny,20240412_13
382,white cheeked barbet,20240412,13,Jubilee,sunny,20240412_13
383,spot breasted fantail,20240412,14,Jubilee,sunny,20240412_14
384,black kite,20240412,15,Jubilee,sunny,20240412_15
385,white cheeked barbet,20240412,15,Jubilee,sunny,20240412_15
386,coppersmith barbet,20240412,20,Jubilee,sunny,20240412_20
387,white cheeked barbet,20240412,22,Jubilee,sunny,20240412_22
388,common myna,20240412,22,Jubilee,sunny,20240412_22
389,tickells leaf warbler,20240412,23,Jubilee,sunny,20240412_23
390,black kite,20240412,24,Jubilee,sunny,20240412_24
391,black kite,20240412,25,Jubilee,sunny,20240412_25
392,black kite,20240412,25,Jubilee,sunny,20240412_25
393,tickells leaf warbler,20240412,26,Jubilee,sunny,20240412_26
394,common tailorbird,20240412,26,Jubilee,sunny,20240412_26
395,black drongo,20240412,27,Jubilee,sunny,20240412_27
396,white cheeked barbet,20240412,27,Jubilee,sunny,20240412_27
397,coppersmith barbet,20240412,27,Jubilee,sunny,20240412_27
398,white cheeked barbet,20240412,28,Jubilee,sunny,20240412_28
399,black kite,20240412,29,Jubilee,sunny,20240412_29
400,black kite,20240412,31,Jubilee,sunny,20240412_31
401,white cheeked barbet,20240412,32,Jubilee,sunny,20240412_32
402,large billed crow,20240412,33,Jubilee,sunny,20240412_33
403,white cheeked barbet,20240412,33,Jubilee,sunny,20240412_33
404,booted eagle,20240412,33,Jubilee,sunny,20240412_33
405,tickells leaf warbler,20240412,34,Jubilee,sunny,20240412_34
406,black kite,20240412,35,Jubilee,sunny,20240412_35
407,black kite,20240412,35,Jubilee,sunny,20240412_35
408,small minivet,20240412,35,Jubilee,sunny,20240412_35
409,white cheeked barbet,20240412,41,Jubilee,sunny,20240412_41
410,black kite,20240412,42,Jubilee,sunny,20240412_42
411,indian paradise flycatcher,20240412,42,Jubilee,sunny,20240412_42
412,shikra,20240412,42,Jubilee,sunny,20240412_42
413,shikra,20240412,44,Jubilee,sunny,20240412_44
414,indian paradise flycatcher,20240412,44,Jubilee,sunny,20240412_44
415,shikra,20240412,45,Jubilee,sunny,20240412_45
416,indian paradise flycatcher,20240412,45,Jubilee,sunny,20240412_45
417,rose ringed parakeet,20240412,45,Jubilee,sunny,20240412_45
418,indian paradise flycatcher,20240412,46,Jubilee,sunny,20240412_46
419,shikra,20240412,46,Jubilee,sunny,20240412_46
420,shikra,20240412,46,Jubilee,sunny,20240412_46
421,common tailorbird,20240412,47,Jubilee,sunny,20240412_47
422,oriental magpie robin,20240412,48,Jubilee,sunny,20240412_48
423,coppersmith barbet,20240412,50,Jubilee,sunny,20240412_50
424,spot breasted fantail,20240412,50,Jubilee,sunny,20240412_50
425,oriental magpie robin,20240412,51,Jubilee,sunny,20240412_51
426,black kite,20240412,52,Jubilee,sunny,20240412_52
427,black kite,20240412,52,Jubilee,sunny,20240412_52
428,white cheeked barbet,20240412,52,Jubilee,sunny,20240412_52
429,tickells leaf warbler,20240412,52,Jubilee,sunny,20240412_52
430,black kite,20240412,53,Jubilee,sunny,20240412_53
431,black kite,20240412,54,Jubilee,sunny,20240412_54
432,black kite,20240412,54,Jubilee,sunny,20240412_54
433,spot breasted fantail,20240412,54,Jubilee,sunny,20240412_54
434,black kite,20240412,55,Jubilee,sunny,20240412_55
435,black kite,20240412,55,Jubilee,sunny,20240412_55
436,common hawk cuckoo,20240410,1,B7,sunny,20240410_1
437,common myna,20240410,6,B7,sunny,20240410_6
438,oriental magpie robin,20240410,6,B7,sunny,20240410_6
439,large billed crow,20240410,6,B7,sunny,20240410_6
440,large billed crow,20240410,7,B7,sunny,20240410_7
441,oriental magpie robin,20240410,7,B7,sunny,20240410_7
442,common myna,20240410,8,B7,sunny,20240410_8
443,large billed crow,20240410,8,B7,sunny,20240410_8
444,yellow billed babbler,20240410,8,B7,sunny,20240410_8
445,oriental magpie robin,20240410,9,B7,sunny,20240410_9
446,yellow billed babbler,20240410,9,B7,sunny,20240410_9
447,common myna,20240410,9,B7,sunny,20240410_9
448,large billed crow,20240410,9,B7,sunny,20240410_9
449,cinerous tit,20240410,10,B7,sunny,20240410_10
450,large billed crow,20240410,10,B7,sunny,20240410_10
451,common myna,20240410,10,B7,sunny,20240410_10
452,yellow billed babbler,20240410,10,B7,sunny,20240410_10
